date,close,high,low,open,volume,year,month
2015-10-16 00:00:00+05:30,67.6,68.0,67.1,67.85,15397074,2015,Oct
2015-10-19 00:00:00+05:30,67.65,68.4,67.55,68.0,9781314,2015,Oct
2015-10-20 00:00:00+05:30,67.1,68.35,66.95,68.2,16920864,2015,Oct
2015-10-21 00:00:00+05:30,66.2,67.45,66.0,67.45,5966682,2015,Oct
2015-10-23 00:00:00+05:30,66.65,66.9,66.3,66.85,7384854,2015,Oct
2015-10-26 00:00:00+05:30,65.5,66.8,65.25,66.8,4159038,2015,Oct
2015-10-27 00:00:00+05:30,66.5,66.65,65.25,65.35,5156238,2015,Oct
2015-10-28 00:00:00+05:30,66.65,67.0,66.25,67.0,6141348,2015,Oct
2015-10-29 00:00:00+05:30,65.4,66.8,65.2,66.65,13712586,2015,Oct
2015-10-30 00:00:00+05:30,66.65,67.1,65.5,65.55,7255818,2015,Oct
2015-11-02 00:00:00+05:30,66.25,66.95,65.75,66.95,5416410,2015,Nov
2015-11-03 00:00:00+05:30,66.9,67.3,64.5,66.1,31435092,2015,Nov
2015-11-04 00:00:00+05:30,68.35,68.65,66.25,66.9,20255664,2015,Nov
2015-11-05 00:00:00+05:30,68.15,68.8,67.9,68.0,9321066,2015,Nov
2015-11-06 00:00:00+05:30,68.65,69.1,68.0,68.15,8449380,2015,Nov
2015-11-09 00:00:00+05:30,68.85,69.1,67.15,67.15,7403838,2015,Nov
2015-11-10 00:00:00+05:30,66.5,69.35,65.7,68.7,15028722,2015,Nov
2015-11-11 00:00:00+05:30,68.0,68.35,66.7,66.7,1749558,2015,Nov
2015-11-13 00:00:00+05:30,67.95,68.1,66.85,67.55,6820554,2015,Nov
2015-11-16 00:00:00+05:30,67.05,68.85,66.8,67.55,7925880,2015,Nov
2015-11-17 00:00:00+05:30,66.65,68.05,66.2,67.5,5044896,2015,Nov
2015-11-18 00:00:00+05:30,67.3,67.75,66.55,66.85,4091508,2015,Nov
2015-11-19 00:00:00+05:30,67.85,68.1,66.75,67.2,10645512,2015,Nov
2015-11-20 00:00:00+05:30,68.6,69.15,67.45,67.55,12509664,2015,Nov
2015-11-23 00:00:00+05:30,68.65,69.0,68.15,68.5,9433398,2015,Nov
2015-11-24 00:00:00+05:30,69.75,70.65,68.5,68.65,16326096,2015,Nov
2015-11-26 00:00:00+05:30,70.2,71.4,69.35,69.75,16110798,2015,Nov
2015-11-27 00:00:00+05:30,69.9,70.85,69.2,70.65,9449130,2015,Nov
2015-11-30 00:00:00+05:30,70.2,70.8,69.9,70.4,8509506,2015,Nov
2015-12-01 00:00:00+05:30,72.25,72.45,70.55,70.6,16231074,2015,Dec
2015-12-02 00:00:00+05:30,71.9,72.8,71.65,72.5,7683888,2015,Dec
2015-12-03 00:00:00+05:30,71.75,72.75,71.45,72.1,13685592,2015,Dec
2015-12-04 00:00:00+05:30,71.4,72.2,71.15,71.4,4578144,2015,Dec
2015-12-07 00:00:00+05:30,71.45,72.8,71.2,71.7,9444726,2015,Dec
2015-12-08 00:00:00+05:30,70.45,72.15,70.15,71.65,5843952,2015,Dec
2015-12-09 00:00:00+05:30,68.85,70.75,68.4,70.45,6622308,2015,Dec
2015-12-10 00:00:00+05:30,69.3,69.6,68.3,69.15,9801702,2015,Dec
2015-12-11 00:00:00+05:30,69.25,70.3,68.9,69.3,7646028,2015,Dec
2015-12-14 00:00:00+05:30,69.0,70.1,68.65,69.15,4417650,2015,Dec
2015-12-15 00:00:00+05:30,69.7,70.05,69.1,69.15,5018106,2015,Dec
2015-12-16 00:00:00+05:30,70.95,71.95,70.15,70.15,8238984,2015,Dec
2015-12-17 00:00:00+05:30,71.7,71.9,71.05,71.35,11092848,2015,Dec
2015-12-18 00:00:00+05:30,70.95,72.6,70.7,72.15,9321792,2015,Dec
2015-12-21 00:00:00+05:30,72.6,73.25,71.0,72.0,5685144,2015,Dec
2015-12-22 00:00:00+05:30,72.1,73.0,71.75,72.75,4945674,2015,Dec
2015-12-23 00:00:00+05:30,72.2,72.8,71.95,72.0,4580676,2015,Dec
2015-12-24 00:00:00+05:30,72.25,72.5,71.8,71.8,2919990,2015,Dec
2015-12-28 00:00:00+05:30,71.8,73.0,71.65,72.25,3378858,2015,Dec
2015-12-29 00:00:00+05:30,71.75,72.35,71.35,72.15,5299248,2015,Dec
2015-12-30 00:00:00+05:30,71.0,71.7,70.85,71.4,2022114,2015,Dec
2015-12-31 00:00:00+05:30,71.45,72.2,70.7,70.95,63042768,2015,Dec
2016-01-01 00:00:00+05:30,72.2,72.45,71.35,71.35,3754404,2016,Jan
2016-01-04 00:00:00+05:30,71.1,72.2,70.35,72.15,6017748,2016,Jan
2016-01-05 00:00:00+05:30,73.8,74.35,71.1,71.3,7926444,2016,Jan
2016-01-06 00:00:00+05:30,75.15,76.0,73.5,74.15,14527062,2016,Jan
2016-01-07 00:00:00+05:30,73.6,75.4,72.55,74.05,13516104,2016,Jan
2016-01-08 00:00:00+05:30,74.45,75.15,73.55,73.55,8646762,2016,Jan
2016-01-11 00:00:00+05:30,73.8,74.8,73.1,74.15,6550992,2016,Jan
2016-01-12 00:00:00+05:30,73.35,74.85,73.05,74.05,7920732,2016,Jan
2016-01-13 00:00:00+05:30,73.2,74.4,71.6,74.15,5709378,2016,Jan
2016-01-14 00:00:00+05:30,72.55,73.65,72.1,72.55,8310324,2016,Jan
2016-01-15 00:00:00+05:30,71.1,73.6,70.7,73.15,6804162,2016,Jan
2016-01-18 00:00:00+05:30,69.5,72.4,69.2,71.1,7299966,2016,Jan
2016-01-19 00:00:00+05:30,69.15,70.0,68.4,70.0,4680588,2016,Jan
2016-01-20 00:00:00+05:30,67.2,69.1,66.4,68.75,7971948,2016,Jan
2016-01-21 00:00:00+05:30,66.05,68.75,65.55,67.7,5559492,2016,Jan
2016-01-22 00:00:00+05:30,67.75,68.4,66.0,66.6,6861654,2016,Jan
2016-01-25 00:00:00+05:30,65.9,68.25,65.1,67.85,5955018,2016,Jan
2016-01-27 00:00:00+05:30,66.15,67.35,65.65,66.25,7215012,2016,Jan
2016-01-28 00:00:00+05:30,66.45,67.9,65.65,66.05,17061528,2016,Jan
2016-01-29 00:00:00+05:30,67.05,67.85,66.45,66.5,11570988,2016,Jan
2016-02-01 00:00:00+05:30,67.3,67.7,65.65,67.5,8993088,2016,Feb
2016-02-02 00:00:00+05:30,66.45,67.6,66.2,67.15,4272786,2016,Feb
2016-02-03 00:00:00+05:30,66.05,67.05,65.35,66.15,6981000,2016,Feb
2016-02-04 00:00:00+05:30,64.9,66.85,64.2,66.85,5380038,2016,Feb
2016-02-05 00:00:00+05:30,65.75,66.5,63.9,65.0,5104350,2016,Feb
2016-02-08 00:00:00+05:30,65.05,66.6,64.7,66.35,4257912,2016,Feb
2016-02-09 00:00:00+05:30,64.75,65.6,64.15,64.15,3087768,2016,Feb
2016-02-10 00:00:00+05:30,64.0,65.0,62.95,64.35,4217118,2016,Feb
2016-02-11 00:00:00+05:30,62.05,64.65,61.1,64.65,7023294,2016,Feb
2016-02-12 00:00:00+05:30,60.75,63.0,57.5,62.0,12657864,2016,Feb
2016-02-15 00:00:00+05:30,64.75,66.85,62.0,62.0,9069990,2016,Feb
2016-02-16 00:00:00+05:30,62.95,65.8,62.05,65.8,6219060,2016,Feb
2016-02-17 00:00:00+05:30,63.75,64.2,62.6,63.5,7399488,2016,Feb
2016-02-18 00:00:00+05:30,65.2,65.35,64.0,64.15,5902326,2016,Feb
2016-02-19 00:00:00+05:30,62.2,65.0,61.9,64.75,7042140,2016,Feb
2016-02-22 00:00:00+05:30,63.05,63.35,62.0,62.65,4963914,2016,Feb
2016-02-23 00:00:00+05:30,60.45,62.65,60.0,62.05,5217672,2016,Feb
2016-02-24 00:00:00+05:30,61.8,62.05,60.5,60.85,7315428,2016,Feb
2016-02-25 00:00:00+05:30,60.7,62.5,59.75,61.9,15599874,2016,Feb
2016-02-26 00:00:00+05:30,60.7,61.8,60.35,61.1,7360698,2016,Feb
2016-02-29 00:00:00+05:30,61.3,63.3,59.5,60.8,11748078,2016,Feb
2016-03-01 00:00:00+05:30,64.35,64.85,61.85,62.15,12318408,2016,Mar
2016-03-02 00:00:00+05:30,64.85,66.25,64.2,65.0,10225992,2016,Mar
2016-03-03 00:00:00+05:30,65.75,66.15,64.35,65.0,10005870,2016,Mar
2016-03-04 00:00:00+05:30,64.85,66.5,64.4,65.45,9488058,2016,Mar
2016-03-08 00:00:00+05:30,66.35,67.25,64.15,64.5,7930242,2016,Mar
2016-03-09 00:00:00+05:30,64.95,66.95,64.4,66.5,12793050,2016,Mar
2016-03-10 00:00:00+05:30,64.35,65.8,64.15,65.05,3799872,2016,Mar
2016-03-11 00:00:00+05:30,64.3,65.4,64.1,64.1,5107122,2016,Mar
2016-03-14 00:00:00+05:30,64.2,65.15,63.6,64.5,3149658,2016,Mar
2016-03-15 00:00:00+05:30,65.35,65.7,64.3,64.3,5448324,2016,Mar
2016-03-16 00:00:00+05:30,64.75,65.75,64.45,65.5,3675288,2016,Mar
2016-03-17 00:00:00+05:30,66.45,67.5,65.55,65.55,11327658,2016,Mar
2016-03-18 00:00:00+05:30,65.2,67.1,64.9,66.55,9659490,2016,Mar
2016-03-21 00:00:00+05:30,65.75,66.45,65.4,65.6,8371278,2016,Mar
2016-03-22 00:00:00+05:30,65.65,66.85,65.4,65.85,4465524,2016,Mar
2016-03-23 00:00:00+05:30,65.5,66.3,65.15,66.0,6427128,2016,Mar
2016-03-28 00:00:00+05:30,65.35,66.1,65.15,65.35,4848942,2016,Mar
2016-03-29 00:00:00+05:30,65.7,66.1,65.15,65.55,5471814,2016,Mar
2016-03-30 00:00:00+05:30,66.65,67.3,65.65,65.8,6913908,2016,Mar
2016-03-31 00:00:00+05:30,65.6,68.1,65.25,67.25,15690576,2016,Mar
2016-04-01 00:00:00+05:30,65.5,66.15,65.25,65.95,3236568,2016,Apr
2016-04-04 00:00:00+05:30,66.95,67.3,65.65,66.15,6396438,2016,Apr
2016-04-05 00:00:00+05:30,67.05,68.65,66.5,68.0,7043676,2016,Apr
2016-04-06 00:00:00+05:30,68.45,69.3,66.05,67.85,12640014,2016,Apr
2016-04-07 00:00:00+05:30,68.55,69.3,67.85,68.65,9558354,2016,Apr
2016-04-08 00:00:00+05:30,68.8,68.95,67.9,68.5,4974288,2016,Apr
2016-04-11 00:00:00+05:30,69.35,69.6,67.65,68.65,6285060,2016,Apr
2016-04-12 00:00:00+05:30,69.15,70.0,68.7,69.5,4358376,2016,Apr
2016-04-13 00:00:00+05:30,69.4,69.9,69.05,69.5,8900106,2016,Apr
